postnummer,NDI,NDI_rank
15135,-.50485128,.30297399
15136,-.57451624,.27626687
15137,-.97411555,.15623166
15138,.32187966,.67286247
15139,1.1070639,.87918216
15140,.9051649,.83995306
15144,.48642656,.732342
15145,.44219145,.71756995
15146,-.17311636,.45128155
15147,.11189066,.58471924
15148,-.88718086,.17873214
15150,.49532461,.73468989
15151,-2.0051956,.026707102
15152,-.6438477,.24975543
15153,-2.0585706,.02465271
15154,-2.0186307,.02631579
15155,-1.0944206,.12844844
15156,-.25068027,.41508511
15157,.031187441,.54715317
15159,-.87607086,.18186265
15160,-.6352331,.25259244
15161,-1.9462571,.028859323
15162,-1.6346072,.05155547
15163,-.59018064,.27020153
15164,-1.4545085,.068968892
15165,-2.1767919,.019076502
15166,.5362711,.74770105
15167,-1.6001531,.054490317
15168,.018602045,.54196829
15171,.032817502,.54803365
15172,-.369966,.35942087
15173,-.43853199,.32880062
15196,.5694049,.75914693
15230,.1561233,.60565448
15231,-.95737934,.16034044
15240,.26301679,.65134025
15241,-.17868616,.44893366
15242,-.76989919,.210135
15243,-1.0169846,.14576404
15244,.72558773,.79866952
15248,-.85578609,.18753669
15249,-.86276734,.18528664
15250,-.57171774,.27734298
15251,.4544026,.72197223
15252,.26380795,.65173155
15254,.83808947,.82645273
15256,-1.232653,.10271963
15257,.94128186,.84748584
15258,-1.1105784,.12531795
15259,.35155329,.68391705
15270,.45976621,.72363532
15271,1.065411,.87155157
15295,.38024756,.69438463
15297,-.1443157,.46487966
15330,.21748427,.63265508
15331,.2965087,.6643514
15332,-.17453361,.45069459
15335,-.34834012,.3686167
15336,-.24927683,.4160634
15337,-.86564505,.18430835
15338,1.5040073,.9359225
15360,-.079181828,.49364117
15371,.2595866,.64957935
15391,.34147963,.67882997
15392,.38762182,.6965369
15393,.23358285,.63891608
15394,.63923341,.77910388
15395,-.081878118,.49256507
15396,.033793248,.54832715
15530,.15069498,.60320878
15531,.89548236,.83828998
15532,.51976401,.74320096
15533,.31229123,.6692428
15534,.55334044,.75396204
15591,.75000769,.80620229
15592,1.3085166,.91195458
15593,.56968302,.75944042
15594,1.2599155,.9047153
16243,.075174563,.56808841
16244,.59792143,.76892978
16245,.86875653,.83153981
16246,1.1211411,.88182354
16247,1.1311634,.88475835
16250,-1.8491769,.035413813
16252,-1.3318689,.086773627
16253,.87443924,.83242029
16254,.24770455,.64488357
16255,.11247898,.58520836
16256,-.62306726,.25758168
16257,-.73463804,.22021131
16258,-1.3238889,.087849736
16260,-.17350824,.45118371
16261,-.49688935,.30551752
16262,1.0961444,.87634516
16263,-.29905021,.39170417
16264,-.063835166,.50097829
16265,-.49135578,.30737624
16266,-.36840919,.36039913
16267,-.27603954,.40315008
16268,-.25103202,.4146938
16270,1.0139076,.86206222
16271,1.5594323,.94179219
16272,.45478895,.72216785
16273,.78944242,.81588727
16274,.87880164,.83398551
16340,-.15521565,.45989043
16341,.57723248,.7623753
16342,-.19458586,.44208568
16343,1.2041022,.89757389
16344,1.4688325,.93142241
16345,1.0933192,.87585598
16346,1.0925442,.87575817
16347,1.7149057,.95656425
16350,1.1127385,.88016045
16351,.88969207,.83682257
16352,1.408132,.92565054
16353,-.22654037,.42702016
16354,2.395889,.99099982
16355,1.1821446,.89395422
16356,.20785406,.6292311
16357,-.85146898,.18851496
16361,-1.3727717,.080414794
16362,-1.6194847,.052631579
16363,-1.3890649,.078360401
16364,-2.1741405,.019272158
16365,-1.1768305,.1120133
16366,-1.5228236,.062512226
16367,-.872841,.18254745
16368,-1.6994948,.046272743
16370,-1.6889516,.047153197
16371,-1.8158575,.037566032
16372,-2.2759373,.015554686
16373,-2.2457988,.016924281
16374,-1.7514648,.042555273
16375,-1.8927244,.03228331
16376,-.18789105,.44521621
16430,-1.575433,.057229504
16431,-1.5737343,.05742516
16432,-1.8581136,.033848561
16433,-.65223569,.24623361
16434,-1.2254443,.10389356
16435,-.95760852,.16024262
16436,-1.1613221,.11543729
16437,-1.5754946,.057131678
16438,-.33206049,.37536687
16439,-.99340725,.15143807
16440,1.6051108,.94619447
16441,.14445052,.60007828
16442,.018040976,.54147917
16443,.34365574,.67961258
16444,.22035342,.63373119
16445,.40877029,.70563489
16446,.11548425,.58667582
16447,-.0032681795,.53179419
16448,-.16776603,.45372725
16453,-.026606146,.51956564
16455,.38733929,.69634122
16471,-.20041086,.43934652
16472,-.31620109,.38309529
16473,-1.8525989,.034631189
16474,.1702172,.61171985
16475,-.78236884,.20778713
16476,-.30309045,.38955194
16477,-1.9424447,.029152807
16478,.11706462,.58765405
16479,.10405745,.58139306
16491,-.13925159,.46747211
16552,-.05300352,.50518489
16553,-1.0941077,.12864409
16554,-1.0051862,.14811191
16555,-.79601365,.20426531
16556,-1.1728643,.11279593
16557,-.54647821,.28702798
16558,-.53626674,.29094112
16559,-.023205757,.52083743
16560,-.63075137,.25435334
16561,-.36597663,.36098611
16562,.50725394,.73938566
16563,-.41148201,.33975738
16564,-.94168574,.16542751
16565,1.8576301,.96693408
16566,-.42764634,.3325181
16570,.85339785,.82870281
16571,2.0502491,.97886908
16572,1.4864397,.93406379
16573,-.22767168,.42623752
16574,.079699747,.57024068
16575,.10886793,.58334965
16576,1.12967,.88407356
16577,.83797222,.82635492
16578,.82695061,.82371354
16731,.5361079,.74760324
16732,1.2183359,.89972609
16733,2.0131559,.97720605
16735,1.596275,.94502056
16736,.70035344,.79358244
16737,.65985835,.78438663
16738,1.3325965,.91528076
16739,1.7779586,.96204263
16740,1.4526986,.92985719
16741,.95529449,.85061634
16743,1.2302091,.90178049
16744,1.5851648,.94414008
16745,1.3767352,.92075914
16751,2.0703099,.97965175
16752,1.099936,.87722558
16753,2.1969697,.98415184
16754,3.111491,.99853259
16755,.79249001,.81647426
16756,2.5601609,.99393463
16757,3.6236398,.99970651
16758,2.6260247,.99530423
16761,2.8549569,.99735862
16762,1.8905989,.96947759
16763,3.1450944,.99882609
16764,2.797996,.9968695
16765,2.5711,.9940325
16766,3.5182979,.99941301
16767,2.8068359,.99706513
16771,3.0652359,.99833691
16772,2.5373502,.99373901
16773,3.1246517,.9986304
16774,1.1550957,.88964975
16775,3.4798098,.9993152
16776,1.9574161,.97358638
16830,1.0933601,.87595385
16831,.65167153,.78252786
16832,.96996087,.85355115
16833,1.1106404,.87986696
16834,.64460707,.78125614
16835,1.3362876,.91596556
16836,1.0522262,.86881238
16837,-.042251509,.51154375
16838,.92518115,.84308356
16839,2.3435423,.99011934
16840,.71611643,.79593033
16841,1.2147055,.89923692
16843,.41005608,.70622188
16844,.083554871,.57200158
16845,.37696406,.6934064
16846,-.22716004,.42653102
16847,-.042719383,.51076108
16848,.41175124,.70671099
16849,-.012005237,.52700061
16850,3.541543,.99951088
16851,3.0064216,.99814129
16852,.94877148,.84914887
16853,2.0402699,.97857565
16854,.3607794,.68734103
16855,2.6036859,.9947173
16856,2.7446227,.9964782
16857,1.15187,.88906282
16858,2.6256313,.9951086
16859,1.8587011,.9670319
16860,1.6733245,.95225984
16861,2.3204432,.98953235
16862,.1236962,.59088242
16863,1.0588777,.86979067
16864,1.1947875,.89620429
16865,1.6034122,.94609666
16866,1.1330076,.88524753
16867,-2.8450503,.0052827233
16868,.63364553,.77812558
16869,.87801915,.83369201
16870,1.605343,.94629228
16871,1.34194,.91655254
16872,1.4435883,.9291724
16873,1.3201329,.91381335
16874,.85177082,.8283115
16875,.95563406,.85081196
16876,.99573141,.85854042
16877,1.2539845,.9040305
16930,.93919158,.84680104
16931,1.3056817,.91156328
16932,.47928011,.73048329
16933,.50191116,.73733127
16934,.56959784,.75934261
16935,1.3329595,.91537857
16936,1.4554621,.93034631
16937,1.7085649,.95578164
16938,1.5622475,.94198787
16939,1.4371239,.92838973
16940,2.6076028,.99491292
16950,1.0591402,.8699863
16951,1.4284927,.92750931
16952,1.3852895,.92212874
16953,1.1251019,.88289964
16954,1.5238794,.9372921
16955,1.5413432,.93924868
16956,1.6518869,.95040107
16957,1.2035363,.89747602
16958,1.161039,.89072591
16959,1.0297312,.86499709
16960,1.1864352,.8945412
16961,-.012855576,.52631581
16962,.40460497,.7035805
16963,-.028696023,.51878303
16964,.52697855,.74496186
16965,-1.1529049,.11690471
16966,-.76383346,.21179809
16967,.45051652,.72060263
16968,-.39434868,.34758365
16969,1.1416395,.88671494
16970,1.4259506,.927118
16971,.72723907,.79935431
16972,1.5287502,.93787909
16973,2.2414987,.98601055
16974,2.2217436,.98532575
16979,1.8739524,.968108
17062,2.1313076,.98151046
17063,2.3978176,.99109763
17065,-.41774669,.3367247
17066,1.3622966,.91929173
17067,1.2210382,.9001174
17068,-.19475088,.44189003
17069,2.0055716,.97661906
17070,-.48490071,.30982196
17071,1.6165624,.94707495
17072,.66274196,.78536493
17073,1.597868,.94560754
17074,1.2089316,.898063
17075,1.4981731,.93562901
17076,.73195297,.80082178
17077,1.768068,.96096653
17078,.96228594,.85179025
17079,.64772594,.78174525
17141,-.56413746,.2804735
17142,1.4423355,.92897671
17143,.41419393,.70837408
17144,.4115555,.70661318
17145,.49550876,.73498338
17147,.91295362,.84132266
17148,5.7902422,.99990219
17149,.9313308,.84415966
17150,.86626935,.83085501
17151,.56950992,.75924474
17152,.93003297,.84406185
17153,-.62805736,.25523382
17154,2.893518,.9975543
17155,.99523675,.8584426
17156,1.3020179,.91126978
17157,1.0399725,.86666012
17158,1.3264799,.91469377
17159,1.0018551,.85991001
17160,1.0257349,.8640188
17161,.93890017,.84660536
17162,1.0611157,.87067109
17163,1.1288608,.88397574
17164,1.2744242,.90686756
17165,.81748182,.82136565
17166,.98192859,.85589904
17167,1.0284425,.8647036
17168,.96614021,.85257286
17169,2.0284662,.97798866
17170,1.2713223,.90637839
17171,.28238818,.65946001
17172,-.4451254,.32518098
17173,2.2395186,.98591274
17230,.37061092,.69086283
17231,.66583228,.78624535
17232,1.2693778,.9060849
17233,1.1582742,.89023674
17234,1.0274632,.86460572
17235,.57109082,.7603209
17236,1.3811215,.92134613
17237,1.4334407,.92799842
17238,.77085847,.81109375
17239,1.0886679,.87487769
17240,.41015637,.70631969
17241,.028356455,.54617494
17262,1.732657,.95822734
17263,.87178379,.8321268
17264,.34684318,.68088436
17265,1.1350938,.88573664
17266,1.4720975,.93210721
17267,1.2075851,.8976717
17268,.51570827,.74192917
17269,1.3978392,.92418313
17270,1.2105155,.89864999
17271,.64085323,.77959305
17272,1.2869359,.90872627
17273,1.0662925,.8717472
17274,1.1688476,.89209551
17275,.88930964,.8367247
17276,2.2134838,.98464096
17277,1.3852923,.92222655
17278,1.1903393,.89532381
17279,-.095753163,.48718449
17441,2.037298,.97818428
17442,-.11797879,.47749951
17443,-.80602163,.20093915
17444,-1.0458632,.13901389
17445,-.75273132,.21502641
17446,1.5611416,.94189006
17447,-.33069223,.37614948
17448,-.026754029,.51936996
17449,-.48211011,.31080022
17450,-.25994974,.41048717
17451,-.1121779,.47994521
17452,-.63834971,.25171199
17453,-.78190958,.20798278
17454,-.95428383,.16122089
17455,-.50868797,.3017022
17456,-.42444453,.33418119
17457,-.17390719,.45098805
17458,-.19676551,.44130307
17459,.086570457,.57327336
17460,.091801316,.57522988
17461,1.7766055,.96184701
17462,2.6199455,.99501073
17463,.53987664,.74955976
17464,1.0891193,.87497556
17466,.15497121,.6051653
17543,.88272095,.83506161
17544,-.39253724,.3480728
17545,.74086457,.80405009
17546,.66273922,.78526706
17547,.94188875,.84777927
17548,.45847061,.72343963
17549,1.0635754,.8710624
17550,1.442449,.92907453
17551,-.077742018,.49432597
17552,.89214653,.83731169
17553,-.42780381,.33242026
17554,-.26603997,.40774798
17555,.65703565,.78350616
17556,.89626163,.8384856
17557,.76006597,.80855018
17560,.80085635,.81852865
17561,1.6482862,.94981414
17562,-1.5115433,.063294858
17563,-.77328867,.2094502
17564,1.3492538,.91762865
17565,.66649425,.78653884
17566,1.0348505,.86587751
17567,1.4398478,.92878103
17568,1.0262299,.86421442
17569,.82008392,.82205045
17668,1.6418116,.94942284
17669,1.2161342,.89933479
17670,.18922323,.61935043
17671,.36046723,.68704754
17672,-.00055327523,.53277242
17673,.08224605,.57121897
17674,.87291414,.83222461
17675,.28809312,.66131872
17676,1.1136792,.88035607
17677,-.58322293,.27235374
17730,-.56905246,.27861476
17731,-.94610268,.16376443
17732,-.60458678,.26403835
17733,-1.3235211,.088045396
17734,-.7761392,.20896107
17735,-.11814952,.47720602
17736,-1.422508,.074349441
17737,-.31971943,.38094306
17738,.96319383,.85208374
17739,1.2765576,.90725887
17740,1.2395333,.90305221
17741,.68704921,.79064763
17742,.23030907,.63754648
17743,.18799782,.61915475
17744,.62330443,.77558208
17745,.88901997,.83652908
17746,1.6499417,.95020545
17750,-.86461848,.18489532
17751,-.71221501,.22696145
17752,-.91136342,.17393856
17753,-.47121152,.31451771
17754,-1.0594088,.13656819
17755,-1.1117046,.12492663
17756,-.31876495,.38192135
17757,-.3920455,.3484641
17758,.60828608,.7711798
17759,.41222423,.70700449
17760,1.0153946,.86235571
17761,1.3551391,.91860694
17762,.40495515,.7039718
17763,.32780671,.67442769
17764,-.089357466,.49002153
17770,1.4390141,.92858541
17771,.55236244,.75337505
17830,-1.0439734,.13950303
17831,.092188075,.57552338
17832,1.9837172,.97505379
17833,.58989549,.76677752
17834,1.1306205,.88446486
17835,1.3880637,.92261791
17836,1.086918,.87448639
17837,.99744391,.85893172
17838,2.2464893,.98659754
17839,2.6366811,.9954021
17840,2.0022011,.97632557
17841,3.0207012,.9982391
17851,2.3197513,.98943454
17852,1.9226568,.9716298
17853,1.1598252,.89053023
17854,.56126744,.75660342
17890,.91808617,.84190959
17891,.17779806,.61504596
17892,.02281199,.54372919
17893,1.1270007,.88348657
17960,.55812746,.75542945
17961,.43170595,.71473294
17962,1.1314915,.88485616
17963,.80710721,.81940913
17965,.68587613,.79035413
17975,.88715512,.83613777
17995,.37775815,.69369984
17996,.49767476,.73596168
17997,.56145972,.75689691
17998,.031611077,.54744667
18129,1.6916732,.95441204
18130,2.6947162,.99598902
18131,2.7239444,.99618471
18132,.94547743,.84836626
18133,1.4698641,.93161809
18134,1.1305757,.88436705
18135,.75728738,.80815887
18136,.629498,.77675599
18137,.58411968,.76501662
18138,-.13833731,.46781451
18139,.35267118,.68411273
18140,2.2712817,.98777145
18141,1.5147439,.93641168
18142,1.7619698,.96047741
18143,1.6306599,.94824886
18144,.55667424,.75513595
18145,.80465019,.81901783
18146,2.0588489,.97926044
18147,1.16361,.89121503
18148,2.189816,.98366266
18150,.86831903,.831442
18151,1.6497346,.95010763
18155,1.6354074,.94864017
18156,1.9031519,.9705537
18157,2.2016971,.98434746
18158,-1.0675354,.13431814
18159,-.10779369,.48219526
18160,.99829429,.85922521
18161,1.8785585,.96889061
18162,2.2427323,.98630404
18163,.61240846,.77284288
18164,.94187784,.84758365
18165,1.4276972,.92731363
18166,2.4705992,.99256504
18167,1.086742,.87429076
18190,2.3411784,.99002153
18230,.42663801,.71365684
18231,1.2578104,.90451968
18232,1.067875,.87204069
18233,1.9958718,.97564077
18234,2.2738936,.98786932
18235,2.5938952,.99452162
18236,-.33599982,.37399727
18237,1.110417,.87967128
18238,2.8614185,.99745649
18239,3.1402652,.99872822
18245,2.3077536,.98874974
18246,2.2530894,.98679322
18247,2.8276999,.997163
18248,1.7712774,.96135783
18249,2.7977378,.99677169
18250,1.3453915,.91713953
18252,.93548834,.84523576
18253,2.4034789,.99139112
18254,2.4675095,.99246722
18255,2.777782,.99667382
18256,2.7252858,.99628252
18257,1.1724042,.89258462
18260,2.0385642,.97847778
18261,2.2274966,.98552144
18262,2.1276097,.98111916
18263,2.2455711,.98649973
18264,2.4975834,.99315202
18265,.85065114,.82821363
18266,1.7328063,.95832521
18267,1.5622691,.94208568
18268,.84141666,.82674623
18269,.92225724,.84279007
18270,2.6060905,.99481511
18273,2.9252143,.99765211
18274,1.8356743,.96556449
18275,2.9383736,.9978478
18276,.85297441,.82850713
18277,1.5529341,.94100958
18278,1.3573762,.91890043
18279,2.4147763,.99158674
18330,1.5768163,.94316179
18331,.64175379,.78017998
18332,.39378124,.69956958
18333,.46313781,.72441792
18334,.3469798,.68117785
18335,-.19730611,.44061828
18336,-.93273467,.16806887
18337,.27394682,.65564471
18338,.55364889,.75415772
18339,.94325387,.84797496
18347,1.5793637,.94355315
18348,.39091855,.6982978
18349,.19680193,.62365484
18350,1.2438089,.9033457
18351,2.2598763,.98718452
18352,2.4238636,.99178243
18353,-.30580038,.38808453
18354,.3938795,.69976521
18355,2.5300407,.99364114
18356,2.6455119,.99549991
18357,2.6258817,.99520642
18358,.64612556,.78145176
18359,.13984402,.59851301
18360,2.0584989,.97916257
18361,.076665752,.56896889
18362,-.10271061,.4844453
18363,2.5227232,.99354333
18364,.58529651,.7656036
18365,1.9717381,.97456467
18366,.42573774,.71306986
18367,1.0184416,.86313832
18368,1.3357363,.91586775
18369,.23545396,.63960087
18370,-.16113597,.45764038
18371,1.3648686,.91968304
18377,2.4745548,.99266291
18378,.39731207,.7007435
18379,-.87975794,.1809822
18430,-.4962396,.30590883
18431,-.5595662,.28213656
18432,.65921175,.78409314
18433,.8086974,.81980044
18434,.667445,.78663665
18435,.20512395,.62835062
18436,-1.1284674,.12189396
18437,.59240574,.76746231
18438,1.0731899,.8728233
18439,.39074391,.69790649
18440,-2.0307949,.025826648
18441,-.38127309,.35423595
